"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_CRIMES"
"689",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,28.9,13.1,0.282776349614396
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,37.6,24.6,0.455012853470437
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,38.6,13.5,0.151670951156812
"692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,37.6,7.7,0
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,40.9,7.7,0.10025706940874
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,45,13.9,0.151670951156812
"695",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,51,20.8,0.401028277634961
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,45.1,13,0.352185089974293
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,39.8,12.8,0.349614395886889
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,41.4,19,0.233933161953728
